fecha,importe_nominal,descripcion,CLASIFICACION,registro_id,descripcion_normalizada,es_sintetico,motivo,semana_inicio
2022-12-26,155.0,queso crema suelto,QUESO CREMA,901,QUESO CREMA SUELTO,False,,2022-12-26
2022-12-24,39.5,qsocremaphilade 200g,QUESO CREMA,902,QSOCREMAPHILADE 200G,False,,2022-12-19
2022-12-23,33.0,estrellas,DECORACION,903,ESTRELLAS,False,,2022-12-19
2022-12-23,65.0,Nutella chica 350 grs,RELLENO,904,NUTELLA CHICA 350 GRS,False,,2022-12-19
2022-12-23,56.0,nuez pedazo,DULCERIA,905,NUEZ PEDAZO,False,,2022-12-19
2022-12-22,33.5,huevo cresta roj,HUEVO,906,HUEVO CRESTA ROJ,False,,2022-12-19
2022-12-22,122.0,chantilli dull,CHANTILLY,907,CHANTILLI DULL,False,,2022-12-19
2022-12-21,55.0,base 40 cm doble,BASES,908,BASE 40 CM DOBLE,False,,2022-12-19
2022-12-21,415.0,Foundant,FONDANT,909,FOUNDANT,False,,2022-12-19
2022-12-21,20.0,perla,DECORACION,910,PERLA,False,,2022-12-19
2022-12-21,18.0,perlas,DECORACION,911,PERLAS,False,,2022-12-19
2022-12-21,15.0,entrepiso 34 cm,BASES,912,ENTREPISO 34 CM,False,,2022-12-19
2022-12-21,9.5,base 26 cm,BASES,913,BASE 26 CM,False,,2022-12-19
2022-12-21,35.0,encaje,DECORACION,914,ENCAJE,False,,2022-12-19
2022-12-21,48.0,encaje,DECORACION,915,ENCAJE,False,,2022-12-19
2022-12-21,61.0,Tegral Satin Creme ca ,HARINA,916,TEGRAL SATIN CREME CA,False,,2022-12-19
2022-12-21,65.0,Tegral Satin Red Velvet Puratos,HARINA,917,TEGRAL SATIN RED VELVET PURATOS,False,,2022-12-19
2022-12-21,22.0,Confitier semiamargo TURIN,CHOCOLATE,918,CONFITIER SEMIAMARGO TURIN,False,,2022-12-19
2022-12-21,12.0,color liquido surtido,COLORANTES,919,COLOR LIQUIDO SURTIDO,False,,2022-12-19
2022-12-21,120.0,red velvet,HARINA,920,RED VELVET,False,,2022-12-19
2022-12-21,65.0,matizador,DECORACION,921,MATIZADOR,False,,2022-12-19
2022-12-19,28.0,GV azucar,AZUCAR,922,GV AZUCAR,False,,2022-12-19
2022-12-19,74.0,AC AU800,DECORACION,923,AC AU800,False,,2022-12-19
2022-12-19,61.0,chantilli dull,CHANTILLY,924,CHANTILLI DULL,False,,2022-12-19
2022-12-14,24.0,chocolate blanco sica,CHOCOLATE,925,CHOCOLATE BLANCO SICA,False,,2022-12-12
2022-12-14,40.0,Rich Piña Colada,RELLENO,926,RICH PINA COLADA,False,,2022-12-12
2022-12-14,35.0,Queso philadelphia,QUESO CREMA,927,QUESO PHILADELPHIA,False,,2022-12-12
2022-12-14,270.0,Transfer,DECORACION,928,TRANSFER,False,,2022-12-12
2022-12-14,83.0,Foundant,FONDANT,929,FOUNDANT,False,,2022-12-12
2022-12-14,12.0,color liquido surtido,COLORANTES,930,COLOR LIQUIDO SURTIDO,False,,2022-12-12
2022-12-14,48.0,Diamantina,DECORACION,931,DIAMANTINA,False,,2022-12-12
2022-12-12,40.0,rk malv,DULCERIA,932,RK MALV,False,,2022-12-12
2022-12-11,12.0,color liquido surtido,COLORANTES,933,COLOR LIQUIDO SURTIDO,False,,2022-12-05
2022-12-11,63.0,Crema para batir ambiante 1 lt,AMBIANTE,934,CREMA PARA BATIR AMBIANTE 1 LT,False,,2022-12-05
2022-12-11,35.0,Queso philadelphia,QUESO CREMA,935,QUESO PHILADELPHIA,False,,2022-12-05
2022-12-11,51.0,tregal satin creme ca,HARINA,936,TREGAL SATIN CREME CA,False,,2022-12-05
2022-12-10,61.0,chantilli dull,CHANTILLY,937,CHANTILLI DULL,False,,2022-12-05
2022-12-04,90.0,oblea arroz,DECORACION,938,OBLEA ARROZ,False,,2022-11-28
2022-12-03,44.0,Luneta mini m&m's,RELLENO,939,LUNETA MINI M&M'S,False,,2022-11-28
2022-12-03,48.0,Domo 1/2 plancha INI,EMPAQUE,940,DOMO 1/2 PLANCHA INI,False,,2022-11-28
2022-12-02,15.0,huevo,HUEVO,941,HUEVO,False,,2022-11-28
2022-12-01,21.0,harina tri,HARINA,942,HARINA TRI,False,,2022-11-28
2022-12-01,61.0,chantilli dull,CHANTILLY,943,CHANTILLI DULL,False,,2022-11-28
2022-12-01,63.0,gloria man,MANTEQUILLA,944,GLORIA MAN,False,,2022-11-28
2022-12-01,40.0,aceite,ACEITE,945,ACEITE,False,,2022-11-28
2022-12-01,80.0,Huevo,HUEVO,946,HUEVO,False,,2022-11-28
2022-12-01,21.5,oreo 273.6,GALLETAS,947,OREO 273.6,False,,2022-11-28
2022-11-30,18.0,perlas,DECORACION,948,PERLAS,False,,2022-11-28
2022-11-30,10.0,capacillos,CAPACILLOS,949,CAPACILLOS,False,,2022-11-28
2022-11-30,58.0,capacillos,CAPACILLOS,950,CAPACILLOS,False,,2022-11-28
2022-11-30,166.0,Foundant,FONDANT,951,FOUNDANT,False,,2022-11-28
2022-11-30,45.0,base 32cm doble,BASES,952,BASE 32CM DOBLE,False,,2022-11-28
2022-11-29,110.0,mini m&m's,CHOCOLATE,953,MINI M&M'S,False,,2022-11-28
2022-11-29,45.5,sabrosano,ACEITE,954,SABROSANO,False,,2022-11-28
2022-11-29,25.0,Carlos V stk,CHOCOLATE,955,CARLOS V STK,False,,2022-11-28
2022-11-25,61.0,chantilli dull,CHANTILLY,956,CHANTILLI DULL,False,,2022-11-21
2022-11-24,17.5,perla plateada,DECORACION,957,PERLA PLATEADA,False,,2022-11-21
2022-11-24,75.0,matizador,DECORACION,958,MATIZADOR,False,,2022-11-21
2022-11-24,83.0,Foundant,FONDANT,959,FOUNDANT,False,,2022-11-21
2022-11-18,12.0,Granillo alpessi colo,CHOCOLATE,960,GRANILLO ALPESSI COLO,False,,2022-11-14
2022-11-18,45.0,Transfer,DECORACION,961,TRANSFER,False,,2022-11-14
2022-11-18,63.0,Crema para batir ambiante 1 lt,AMBIANTE,962,CREMA PARA BATIR AMBIANTE 1 LT,False,,2022-11-14
2022-11-18,14.5,base 30 cm,BASES,963,BASE 30 CM,False,,2022-11-14
2022-11-11,54.0,Crema batida chantilli ASTURIAS,CHANTILLY,964,CREMA BATIDA CHANTILLI ASTURIAS,False,,2022-11-07
2022-11-11,70.0,soportes,DECORACION,965,SOPORTES,False,,2022-11-07
2022-11-11,11.5,entrepiso,BASES,966,ENTREPISO,False,,2022-11-07
2022-11-10,9.0,base 26 cm,BASES,967,BASE 26 CM,False,,2022-11-07
2022-11-10,65.0,Tegral Satin Red Velvet Puratos,HARINA,968,TEGRAL SATIN RED VELVET PURATOS,False,,2022-11-07
2022-11-10,55.0,encaje,DECORACION,969,ENCAJE,False,,2022-11-07
2022-11-10,21.0,chocolate blanco sica,CHOCOLATE,970,CHOCOLATE BLANCO SICA,False,,2022-11-07
2022-11-10,51.0,Tegral Satin Creme ca ,HARINA,971,TEGRAL SATIN CREME CA,False,,2022-11-07
2022-11-10,166.0,Foundant,FONDANT,972,FOUNDANT,False,,2022-11-07
2022-11-10,52.0,relleno zarzamora puratos,RELLENO,973,RELLENO ZARZAMORA PURATOS,False,,2022-11-07
2022-11-10,33.0,chocolate,CHOCOLATE,974,CHOCOLATE,False,,2022-11-07
2022-11-10,15.0,goma aro durazno luck,RELLENO,975,GOMA ARO DURAZNO LUCK,False,,2022-11-07
2022-11-10,65.0,Nutella chica 350 grs,RELLENO,976,NUTELLA CHICA 350 GRS,False,,2022-11-07
2022-11-07,25.0,Carlos V stk,CHOCOLATE,977,CARLOS V STK,False,,2022-11-07
2022-11-07,61.0,chantilli dull,CHANTILLY,978,CHANTILLI DULL,False,,2022-11-07
2022-11-01,80.0,Huevo,HUEVO,979,HUEVO,False,,2022-10-31
2022-10-26,43.0,huevo blanco san juan,HUEVO,980,HUEVO BLANCO SAN JUAN,False,,2022-10-24
2022-10-26,11.5,base 28 cm,BASES,981,BASE 28 CM,False,,2022-10-24
2022-10-26,37.0,para 12 cupcakes,EMPAQUE,982,PARA 12 CUPCAKES,False,,2022-10-24
2022-10-26,45.0,Transfer,DECORACION,983,TRANSFER,False,,2022-10-24
2022-10-26,35.0,Queso philadelphia,QUESO CREMA,984,QUESO PHILADELPHIA,False,,2022-10-24
2022-10-26,63.0,Crema para batir ambiante 1 lt,AMBIANTE,985,CREMA PARA BATIR AMBIANTE 1 LT,False,,2022-10-24
2022-10-20,65.0,Nutella chica 350 grs,RELLENO,986,NUTELLA CHICA 350 GRS,False,,2022-10-17
2022-10-20,110.0,Confitier semiamargo TURIN,CHOCOLATE,987,CONFITIER SEMIAMARGO TURIN,False,,2022-10-17
2022-10-20,61.0,Tegral Satin Creme ca ,HARINA,988,TEGRAL SATIN CREME CA,False,,2022-10-17
2022-10-20,58.0,Tegral Satin Red Velvet Puratos,HARINA,989,TEGRAL SATIN RED VELVET PURATOS,False,,2022-10-17
2022-10-20,65.0,pegamento de fondant,DECORACION,990,PEGAMENTO DE FONDANT,False,,2022-10-17
2022-10-20,23.0,bases 28 cm,BASES,991,BASES 28 CM,False,,2022-10-17
2022-10-18,56.0,capacillos,CAPACILLOS,992,CAPACILLOS,False,,2022-10-17
2022-10-18,11.5,base 28 cm,BASES,993,BASE 28 CM,False,,2022-10-17
2022-10-18,25.0,capacillos,CAPACILLOS,994,CAPACILLOS,False,,2022-10-17
2022-10-18,50.0,domo 1/4 plancha,EMPAQUE,995,DOMO 1/4 PLANCHA,False,,2022-10-17
2022-10-18,53.0,Easy pastel tres leches,HARINA,996,EASY PASTEL TRES LECHES,False,,2022-10-17
2022-10-08,25.0,capacillos,CAPACILLOS,997,CAPACILLOS,False,,2022-10-03
2022-10-08,45.0,capacillos,CAPACILLOS,998,CAPACILLOS,False,,2022-10-03
2022-10-01,40.0,Huevo,HUEVO,999,HUEVO,False,,2022-09-26
2022-10-01,40.0,aceite,ACEITE,1000,ACEITE,False,,2022-09-26
2022-10-01,20.0,chocolate,CHOCOLATE,1001,CHOCOLATE,False,,2022-09-26
2022-09-30,30.5,Philly Qso,QUESO CREMA,1002,PHILLY QSO,False,,2022-09-26
2022-09-30,39.5,marg245g,MANTEQUILLA,1003,MARG245G,False,,2022-09-26
2022-09-30,22.5,gloria man,MANTEQUILLA,1004,GLORIA MAN,False,,2022-09-26
2022-09-30,20.0,harina tri,HARINA,1005,HARINA TRI,False,,2022-09-26
2022-09-30,21.5,oreo 273.6,GALLETAS,1006,OREO 273.6,False,,2022-09-26
2022-09-30,21.5,oreo vainilla,GALLETAS,1007,OREO VAINILLA,False,,2022-09-26
2022-09-30,61.0,chantilli dull,CHANTILLY,1008,CHANTILLI DULL,False,,2022-09-26
2022-09-28,45.0,Transfer,DECORACION,1009,TRANSFER,False,,2022-09-26
2022-09-28,66.0,Confitier semiamargo TURIN,CHOCOLATE,1010,CONFITIER SEMIAMARGO TURIN,False,,2022-09-26
2022-09-28,85.0,Foundant,FONDANT,1011,FOUNDANT,False,,2022-09-26
2022-09-28,35.0,Queso philadelphia,QUESO CREMA,1012,QUESO PHILADELPHIA,False,,2022-09-26
2022-09-28,11.5,base 28 cm,BASES,1013,BASE 28 CM,False,,2022-09-26
2022-09-28,43.0,huevo blanco san juan,HUEVO,1014,HUEVO BLANCO SAN JUAN,False,,2022-09-26
2022-09-28,12.0,color liquido surtido,COLORANTES,1015,COLOR LIQUIDO SURTIDO,False,,2022-09-26
2022-09-25,49.5,relleno fresa frutifru,RELLENO,1016,RELLENO FRESA FRUTIFRU,False,,2022-09-19
2022-09-25,61.0,Tegral Satin Creme ca ,HARINA,1017,TEGRAL SATIN CREME CA,False,,2022-09-19
2022-09-24,66.0,ferrero,CHOCOLATE,1018,FERRERO,False,,2022-09-19
2022-09-24,56.0,capacillos,CAPACILLOS,1019,CAPACILLOS,False,,2022-09-19
2022-09-24,50.0,velas,OTROS,1020,VELAS,False,,2022-09-19
2022-09-24,132.0,chantilly,CHANTILLY,1021,CHANTILLY,False,,2022-09-19
2022-09-24,40.0,harina Red velvet esp,HARINA,1022,HARINA RED VELVET ESP,False,,2022-09-19
2022-09-24,43.0,huevo blanco san juan,HUEVO,1023,HUEVO BLANCO SAN JUAN,False,,2022-09-19
2022-09-21,64.0,Domo mantecada 12 cavidades,EMPAQUE,1024,DOMO MANTECADA 12 CAVIDADES,False,,2022-09-19
2022-09-21,15.0,cacahuate español,OTROS,1025,CACAHUATE ESPANOL,False,,2022-09-19
2022-09-21,20.0,azucar estandar,AZUCAR,1026,AZUCAR ESTANDAR,False,,2022-09-19
2022-09-20,61.0,chantilli dull,CHANTILLY,1027,CHANTILLI DULL,False,,2022-09-19
2022-09-20,80.0,sabrosano,ACEITE,1028,SABROSANO,False,,2022-09-19
2022-09-20,34.0,gv barq ch,DECORACION,1029,GV BARQ CH,False,,2022-09-19
2022-09-20,30.5,Philly Qso,QUESO CREMA,1030,PHILLY QSO,False,,2022-09-19
2022-09-17,83.0,Foundant,FONDANT,1031,FOUNDANT,False,,2022-09-12
2022-09-17,14.0,base  25 x 35,BASES,1032,BASE 25 X 35,False,,2022-09-12
2022-09-17,30.0,cocoa hershey's c 1kg,CHOCOLATE,1033,COCOA HERSHEY'S C 1KG,False,,2022-09-12
2022-09-17,65.0,Nutella chica 350 grs,RELLENO,1034,NUTELLA CHICA 350 GRS,False,,2022-09-12
2022-09-17,65.0,Easy pastel tres leches,HARINA,1035,EASY PASTEL TRES LECHES,False,,2022-09-12
2022-09-11,61.0,chantilli dull,CHANTILLY,1036,CHANTILLI DULL,False,,2022-09-05
2022-09-09,65.0,Nutella chica 350 grs,RELLENO,1037,NUTELLA CHICA 350 GRS,False,,2022-09-05
2022-09-09,22.0,Brocheta bambco 30 cm,DECORACION,1038,BROCHETA BAMBCO 30 CM,False,,2022-09-05
2022-09-09,26.0,base de liston #26,BASES,1039,BASE DE LISTON #26,False,,2022-09-05
2022-09-09,83.0,Foundant,FONDANT,1040,FOUNDANT,False,,2022-09-05
2022-09-03,17.0,chocolate,CHOCOLATE,1041,CHOCOLATE,False,,2022-08-29
2022-09-02,56.0,capacillos,CAPACILLOS,1042,CAPACILLOS,False,,2022-08-29
2022-09-02,20.0,capacillos,CAPACILLOS,1043,CAPACILLOS,False,,2022-08-29
2022-09-02,11.0,domo 28 cm inix media,EMPAQUE,1044,DOMO 28 CM INIX MEDIA,False,,2022-08-29
2022-09-02,11.0,plato rigido negro re,EMPAQUE,1045,PLATO RIGIDO NEGRO RE,False,,2022-08-29
2022-09-02,52.0,relleno zarzamora puratos,RELLENO,1046,RELLENO ZARZAMORA PURATOS,False,,2022-08-29
2022-09-02,53.0,Easy pastel tres leches,HARINA,1047,EASY PASTEL TRES LECHES,False,,2022-08-29
2022-09-02,63.0,Crema para batir ambiante 1 lt,AMBIANTE,1048,CREMA PARA BATIR AMBIANTE 1 LT,False,,2022-08-29
2022-09-01,22.5,lechera,LECHERA,1049,LECHERA,False,,2022-08-29
2022-09-01,38.9,GV glass,AZUCAR,1050,GV GLASS,False,,2022-08-29
2022-09-01,24.0,GV azucar,AZUCAR,1051,GV AZUCAR,False,,2022-08-29
2022-09-01,13.0,vainilla,HORNEADO,1052,VAINILLA,False,,2022-08-29
2022-09-01,21.5,oreo vainilla,GALLETAS,1053,OREO VAINILLA,False,,2022-08-29
2022-09-01,21.5,oreo 273.6,GALLETAS,1054,OREO 273.6,False,,2022-08-29
2022-09-01,29.0,gv a 10w l,NO DEFINIDO,1055,GV A 10W L,False,,2022-08-29
2022-09-01,61.0,chantilli dull,CHANTILLY,1056,CHANTILLI DULL,False,,2022-08-29
2022-09-01,16.5,carnation,HORNEADO,1057,CARNATION,False,,2022-08-29
2022-08-30,40.0,harina Red velvet esp,HARINA,1058,HARINA RED VELVET ESP,False,,2022-08-29
2022-08-30,40.0,caja de cupcake,EMPAQUE,1059,CAJA DE CUPCAKE,False,,2022-08-29
2022-08-25,24.0,color liquido surtido,COLORANTES,1060,COLOR LIQUIDO SURTIDO,False,,2022-08-22
2022-08-25,14.5, domo db09 27 cm wow,EMPAQUE,1061,DOMO DB09 27 CM WOW,False,,2022-08-22
2022-08-25,166.0,Foundant,FONDANT,1062,FOUNDANT,False,,2022-08-22
2022-08-18,65.0,Easy pastel tres leches,HARINA,1063,EASY PASTEL TRES LECHES,False,,2022-08-15
2022-08-18,132.0,chantilly,CHANTILLY,1064,CHANTILLY,False,,2022-08-15
2022-08-18,28.0,Kiss Leche,CHOCOLATE,1065,KISS LECHE,False,,2022-08-15
2022-08-18,30.0,Queso philadelphia,QUESO CREMA,1066,QUESO PHILADELPHIA,False,,2022-08-15
2022-08-14,15.0,goma ricolino,DULCERIA,1067,GOMA RICOLINO,False,,2022-08-08
2022-08-14,25.0,domo 1/4 plancha,EMPAQUE,1068,DOMO 1/4 PLANCHA,False,,2022-08-08
2022-08-14,40.0,Domo 1/2 plancha INI,EMPAQUE,1069,DOMO 1/2 PLANCHA INI,False,,2022-08-08
2022-08-01,80.0,Huevo,HUEVO,1070,HUEVO,False,,2022-08-01
2022-08-01,40.0,aceite,ACEITE,1071,ACEITE,False,,2022-08-01
2022-07-30,66.0,chantilly,CHANTILLY,1072,CHANTILLY,False,,2022-07-25
2022-07-29,56.0,chantilly,CHANTILLY,1073,CHANTILLY,False,,2022-07-25
2022-07-27,25.0,domo 1/4 plancha,EMPAQUE,1074,DOMO 1/4 PLANCHA,False,,2022-07-25
2022-07-27,30.0,base 32cm doble,BASES,1075,BASE 32CM DOBLE,False,,2022-07-25
2022-07-27,37.0,caja cupcakes 12,EMPAQUE,1076,CAJA CUPCAKES 12,False,,2022-07-25
2022-07-27,11.0,entrepiso,BASES,1077,ENTREPISO,False,,2022-07-25
2022-07-27,11.5,entrepiso tetrapack,BASES,1078,ENTREPISO TETRAPACK,False,,2022-07-25
2022-07-27,59.0,Royal Icing Deiman 50,ROYALICING,1079,ROYAL ICING DEIMAN 50,False,,2022-07-25
2022-07-27,66.0,chantilly,CHANTILLY,1080,CHANTILLY,False,,2022-07-25
2022-07-27,32.0,crema pastelera coco,RELLENO,1081,CREMA PASTELERA COCO,False,,2022-07-25
2022-07-27,22.0,Confitier semiamargo TURIN,CHOCOLATE,1082,CONFITIER SEMIAMARGO TURIN,False,,2022-07-25
2022-07-27,80.0,harina Red velvet esp,HARINA,1083,HARINA RED VELVET ESP,False,,2022-07-25
2022-07-27,53.0,Easy pastel tres leches,HARINA,1084,EASY PASTEL TRES LECHES,False,,2022-07-25
2022-07-27,30.0,Queso philadelphia,QUESO CREMA,1085,QUESO PHILADELPHIA,False,,2022-07-25
2022-07-27,160.0,nutella 1 kg,RELLENO,1086,NUTELLA 1 KG,False,,2022-07-25
2022-07-27,166.0,Foundant,FONDANT,1087,FOUNDANT,False,,2022-07-25
2022-07-27,21.0,chocolate blanco sica,CHOCOLATE,1088,CHOCOLATE BLANCO SICA,False,,2022-07-25
2022-07-24,90.0,Transfer,DECORACION,1089,TRANSFER,False,,2022-07-18
2022-07-01,40.0,aceite,ACEITE,1090,ACEITE,False,,2022-06-27
2022-07-01,166.0,Foundant,FONDANT,1091,FOUNDANT,False,,2022-06-27
2022-07-01,23.0,base d liston,BASES,1092,BASE D LISTON,False,,2022-06-27
2022-07-01,80.0,Huevo,HUEVO,1093,HUEVO,False,,2022-06-27
2022-06-30,30.0,domo 12,EMPAQUE,1094,DOMO 12,False,,2022-06-27
2022-06-30,132.0,chantilly,CHANTILLY,1095,CHANTILLY,False,,2022-06-27
2022-06-30,66.0,Chantilly,CHANTILLY,1096,CHANTILLY,False,,2022-06-27
2022-06-30,3.0,bolsa,EMPAQUE,1097,BOLSA,False,,2022-06-27
2022-06-30,25.0,kisses,CHOCOLATE,1098,KISSES,False,,2022-06-27
2022-06-30,5.5,manga desechable chica,CONSUMIBLES,1099,MANGA DESECHABLE CHICA,False,,2022-06-27
2022-06-29,21.0,Nido forti,DECORACION,1100,NIDO FORTI,False,,2022-06-27
2022-06-29,17.9,Evaporada,LECHERA,1101,EVAPORADA,False,,2022-06-27
2022-06-21,7.0,chocolate,CHOCOLATE,1102,CHOCOLATE,False,,2022-06-20
2022-06-21,39.0,capacillos,CAPACILLOS,1103,CAPACILLOS,False,,2022-06-20
2022-06-19,83.0,Foundant,FONDANT,1104,FOUNDANT,False,,2022-06-13
2022-06-14,39.0,capacillos,CAPACILLOS,1105,CAPACILLOS,False,,2022-06-13
2022-06-09,132.0,chantilly,CHANTILLY,1106,CHANTILLY,False,,2022-06-06
2022-06-02,30.0,Queso philadelphia,QUESO CREMA,1107,QUESO PHILADELPHIA,False,,2022-05-30
2022-06-02,65.0,Easy pastel tres leches,HARINA,1108,EASY PASTEL TRES LECHES,False,,2022-05-30
2022-06-02,53.0,Easy pastel tres leches,HARINA,1109,EASY PASTEL TRES LECHES,False,,2022-05-30
2022-06-02,108.0,Crema batida chantilli ASTURIAS,CHANTILLY,1110,CREMA BATIDA CHANTILLI ASTURIAS,False,,2022-05-30
2022-06-02,17.5,perlas,DECORACION,1111,PERLAS,False,,2022-05-30
2022-06-02,55.5,cajas,EMPAQUE,1112,CAJAS,False,,2022-05-30
2022-06-02,25.0,mangas,CONSUMIBLES,1113,MANGAS,False,,2022-05-30
2022-06-01,40.0,Huevo,HUEVO,1114,HUEVO,False,,2022-05-30
2022-06-01,65.0,Nutella chica 350 grs,RELLENO,1115,NUTELLA CHICA 350 GRS,False,,2022-05-30
2022-06-01,40.0,harina Red velvet esp,HARINA,1116,HARINA RED VELVET ESP,False,,2022-05-30
2022-06-01,45.0,huevo blanco san juan,HUEVO,1117,HUEVO BLANCO SAN JUAN,False,,2022-05-30
2022-06-01,40.0,aceite,ACEITE,1118,ACEITE,False,,2022-05-30
2022-05-12,20.0,Harina,HARINA,1119,HARINA,False,,2022-05-09
2022-05-12,62.5,Puratos vainilla,RELLENO,1120,PURATOS VAINILLA,False,,2022-05-09
2022-05-12,10.0,platanitos,OTROS,1121,PLATANITOS,False,,2022-05-09
2022-05-12,66.0,Nutella chica 350 grs,RELLENO,1122,NUTELLA CHICA 350 GRS,False,,2022-05-09
2022-05-12,55.0,galleta Oreo relleno,GALLETAS,1123,GALLETA OREO RELLENO,False,,2022-05-09
2022-05-12,20.0,celofan 12x18 sello ,DECORACION,1124,CELOFAN 12X18 SELLO,False,,2022-05-09
2022-05-12,24.0,Sicao blanco real,DECORACION,1125,SICAO BLANCO REAL,False,,2022-05-09
2022-05-10,63.0,Crema para batir ambiante 1 lt,AMBIANTE,1126,CREMA PARA BATIR AMBIANTE 1 LT,False,,2022-05-09
2022-05-10,9.5,base 26 cm,BASES,1127,BASE 26 CM,False,,2022-05-09
2022-05-10,23.0,base 28 doble,BASES,1128,BASE 28 DOBLE,False,,2022-05-09
2022-05-10,54.0,Crema batida chantilli ASTURIAS,CHANTILLY,1129,CREMA BATIDA CHANTILLI ASTURIAS,False,,2022-05-09
2022-05-10,166.0,Foundant,FONDANT,1130,FOUNDANT,False,,2022-05-09
2022-05-10,58.0,Tegral Satin Red Velvet Puratos,HARINA,1131,TEGRAL SATIN RED VELVET PURATOS,False,,2022-05-09
2022-05-10,50.0,Royal Icing Deiman 50,ROYALICING,1132,ROYAL ICING DEIMAN 50,False,,2022-05-09
2022-05-10,27.0,galleta Oreo suelta,GALLETAS,1133,GALLETA OREO SUELTA,False,,2022-05-09
2022-05-10,50.0,domo 1/4 plancha,EMPAQUE,1134,DOMO 1/4 PLANCHA,False,,2022-05-09
2022-05-10,42.0,chocolate blanco sica,CHOCOLATE,1135,CHOCOLATE BLANCO SICA,False,,2022-05-09
2022-05-01,40.0,aceite,ACEITE,1136,ACEITE,False,,2022-04-25
2022-05-01,80.0,Huevo,HUEVO,1137,HUEVO,False,,2022-04-25
2022-04-29,35.0,confiteria,DULCERIA,1138,CONFITERIA,False,,2022-04-25
2022-04-29,23.5,Cerezas,DULCERIA,1139,CEREZAS,False,,2022-04-25
2022-04-29,66.0,Chantilli Asturias,CHANTILLY,1140,CHANTILLI ASTURIAS,False,,2022-04-25
2022-04-28,19.0,chocolate hershey's,CHOCOLATE,1141,CHOCOLATE HERSHEY'S,False,,2022-04-25
2022-04-28,11.5,base 28 cm,BASES,1142,BASE 28 CM,False,,2022-04-25
2022-04-28,14.0,base 25x35,BASES,1143,BASE 25X35,False,,2022-04-25
2022-04-28,35.0,Queso philadelphia,QUESO CREMA,1144,QUESO PHILADELPHIA,False,,2022-04-25
2022-04-27,114.0,Tegral Satin Creme ca ,HARINA,1145,TEGRAL SATIN CREME CA,False,,2022-04-25
2022-04-27,83.0,Foundant,FONDANT,1146,FOUNDANT,False,,2022-04-25
2022-04-27,47.0,easy pastel tres leches,HARINA,1147,EASY PASTEL TRES LECHES,False,,2022-04-25
2022-04-27,63.0,Crema para batir ambiante 1 lt,AMBIANTE,1148,CREMA PARA BATIR AMBIANTE 1 LT,False,,2022-04-25
2022-04-27,44.0,confiter semi amargo,CHOCOLATE,1149,CONFITER SEMI AMARGO,False,,2022-04-25
2022-04-27,53.5,Relleno durazno puratos,RELLENO,1150,RELLENO DURAZNO PURATOS,False,,2022-04-25
2022-04-27,200.0,ND,NO DEFINIDO,1151,ND,False,,2022-04-25
2022-04-27,9.5,base,BASES,1152,BASE,False,,2022-04-25
2022-04-27,65.0,Nutella chica 350 grs,RELLENO,1153,NUTELLA CHICA 350 GRS,False,,2022-04-25
2022-04-06,62.5,ambiante,AMBIANTE,1154,AMBIANTE,False,,2022-04-04
2022-04-06,20.0,Turin semiamargo,CHOCOLATE,1155,TURIN SEMIAMARGO,False,,2022-04-04
2022-04-06,25.0,kisses,CHOCOLATE,1156,KISSES,False,,2022-04-04
2022-04-06,25.0,bolsa 10x15,EMPAQUE,1157,BOLSA 10X15,False,,2022-04-04
2022-04-04,40.0,duya,CONSUMIBLES,1158,DUYA,False,,2022-04-04
2022-04-04,332.0,Foundant,FONDANT,1159,FOUNDANT,False,,2022-04-04
2022-04-04,17.5,base 33 x 33,BASES,1160,BASE 33 X 33,False,,2022-04-04
2022-04-04,23.0,base 28 cm doble,BASES,1161,BASE 28 CM DOBLE,False,,2022-04-04
2022-04-01,40.0,aceite,ACEITE,1162,ACEITE,False,,2022-03-28
2022-04-01,80.0,Huevo,HUEVO,1163,HUEVO,False,,2022-03-28
2022-03-25,23.0,base doble 28,BASES,1164,BASE DOBLE 28,False,,2022-03-21
2022-03-23,45.0,Transfer,DECORACION,1165,TRANSFER,False,,2022-03-21
2022-03-23,57.0,Tegral Satin Creme ca ,HARINA,1166,TEGRAL SATIN CREME CA,False,,2022-03-21
2022-03-22,66.0,Chantilli Asturias,CHANTILLY,1167,CHANTILLI ASTURIAS,False,,2022-03-21
2022-03-22,12.0,base 30 cm,BASES,1168,BASE 30 CM,False,,2022-03-21
2022-03-22,83.0,Foundant,FONDANT,1169,FOUNDANT,False,,2022-03-21
2022-03-21,31.5,Queso philadelphia,RELLENO,1170,QUESO PHILADELPHIA,False,,2022-03-21
2022-03-17,391.5,caja de cartón para cupcake 6 piezas,EMPAQUE,1171,CAJA DE CARTON PARA CUPCAKE 6 PIEZAS,False,,2022-03-14
2022-03-17,37.0,caja para cupcake 12 piezas,EMPAQUE,1172,CAJA PARA CUPCAKE 12 PIEZAS,False,,2022-03-14
2022-03-03,166.0,Foundant,FONDANT,1173,FOUNDANT,False,,2022-02-28
2022-03-03,21.0,bases 28 cm,BASES,1174,BASES 28 CM,False,,2022-02-28
2022-03-03,39.0,huevo blanco san juan,HUEVO,1175,HUEVO BLANCO SAN JUAN,False,,2022-02-28
2022-03-03,66.0,chantilli,CHANTILLY,1176,CHANTILLI,False,,2022-02-28
2022-03-03,25.0,kisses,CHOCOLATE,1177,KISSES,False,,2022-02-28
