PROVEEDOR,fecha,NUMERO,CANT,U#MEDIDA,descripcion,importe_nominal,P#UNITARIO,CLASIFICACION,SUBCLASIFICACION,semana_inicio,es_sintetico,metodo_sintesis,registro_id,descripcion_normalizada,motivo
SINTETICO_ENTRENAMIENTO,2022-03-07,SYN-C-20220307-063,1.0,semana,srpinkles,6.84,6.84,DECORACION,,2022-03-07,True,mediana causal de 8 semanas y participacion historica por descripcion,149,SRPINKLES,
SINTETICO_ENTRENAMIENTO,2022-03-07,SYN-C-20220307-064,1.0,semana,suspiro,2.06,2.06,DULCERIA,,2022-03-07,True,mediana causal de 8 semanas y participacion historica por descripcion,150,SUSPIRO,
COIESA,2022-03-17,2010,50.0,pz,caja de cartón para cupcake 6 piezas,391.5,7.83,EMPAQUE,,2022-03-14,False,,151,CAJA DE CARTON PARA CUPCAKE 6 PIEZAS,
REPOSTEARTE,2022-03-17,ND,1.0,pz,pincel,10.0,10.0,HERRAMIENTA,,2022-03-14,False,,152,PINCEL,
REPOSTEARTE,2022-03-17,ND,2.0,pz,caja para cupcake 12 piezas,37.0,18.5,EMPAQUE,,2022-03-14,False,,153,CAJA PARA CUPCAKE 12 PIEZAS,
B. AURRERA,2022-03-21,130443048041637480345,1.0,pz,Queso philadelphia,31.5,31.5,RELLENO,,2022-03-21,False,,154,QUESO PHILADELPHIA,
ESTRELLA,2022-03-22,0704,1.0,kg,Chantilli Asturias,66.0,66.0,CHANTILLY,,2022-03-21,False,,155,CHANTILLI ASTURIAS,
REPOSTEARTE,2022-03-22,ND,1.0,pz,base 30 cm,12.0,12.0,BASES,,2022-03-21,False,,156,BASE 30 CM,
REPOSTEARTE,2022-03-22,ND,1.0,kg,Foundant,83.0,83.0,FONDANT,,2022-03-21,False,,157,FOUNDANT,
GASOLINERIA,2022-03-23,2111392,10.0,lts,Gasolina,210.9,21.09,COMBUSTIBLE,,2022-03-21,False,,158,GASOLINA,
MEGA PLAST,2022-03-23,333647,1.0,Kg,Tegral Satin Creme ca ,57.0,57.0,HARINA,CHOCOLATE,2022-03-21,False,,159,TEGRAL SATIN CREME CA,
REPOSTEARTE,2022-03-23,ND,1.0,pz,Transfer,45.0,45.0,DECORACION,,2022-03-21,False,,160,TRANSFER,
REPOSTEARTE,2022-03-25,ND,1.0,pz,base doble 28,23.0,23.0,BASES,,2022-03-21,False,,161,BASE DOBLE 28,
B. AURRERA,2022-04-01,ND,1.0,pz,aceite,40.0,40.0,ACEITE,,2022-03-28,False,,162,ACEITE,
GASERA,2022-04-01,ND,10.0,lts,Gas LP,120.0,12.0,COMBUSTIBLE,,2022-03-28,False,,163,GAS LP,
GASOLINERIA,2022-04-01,ND,10.0,lts,Gasolina,210.9,21.09,COMBUSTIBLE,,2022-03-28,False,,164,GASOLINA,
TIENDA,2022-04-01,ND,2.0,kg,Huevo,80.0,40.0,HUEVO,,2022-03-28,False,,165,HUEVO,
REPOSTEARTE,2022-04-04,ND,1.0,pz,duya,40.0,40.0,CONSUMIBLES,,2022-04-04,False,,166,DUYA,
REPOSTEARTE,2022-04-04,ND,4.0,kg,Foundant,332.0,83.0,FONDANT,,2022-04-04,False,,167,FOUNDANT,
REPOSTEARTE,2022-04-04,ND,1.0,pz,base 33 x 33,17.5,17.5,BASES,,2022-04-04,False,,168,BASE 33 X 33,
REPOSTEARTE,2022-04-04,ND,1.0,pz,base 28 cm doble,23.0,23.0,BASES,,2022-04-04,False,,169,BASE 28 CM DOBLE,
ESTRELLA,2022-04-06,0351,1.0,pz,ambiante,62.5,62.5,AMBIANTE,,2022-04-04,False,,170,AMBIANTE,
ESTRELLA,2022-04-06,0351,100.0,gr,Turin semiamargo,20.0,200.0,CHOCOLATE,,2022-04-04,False,,171,TURIN SEMIAMARGO,
ESTRELLA,2022-04-06,0351,100.0,gr,kisses,25.0,250.0,CHOCOLATE,,2022-04-04,False,,172,KISSES,
ESTRELLA,2022-04-06,0351,100.0,gr,bolsa 10x15,25.0,250.0,EMPAQUE,,2022-04-04,False,,173,BOLSA 10X15,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-001,1.0,semana,Alpezzi 14000,0.27,0.27,CHOCOLATE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,174,ALPEZZI 14000,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-002,1.0,semana,Azucar glass,0.5,0.5,AZUCAR,GLASS,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,175,AZUCAR GLASS,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-003,1.0,semana,Base,0.05,0.05,BASES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,176,BASE,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-004,1.0,semana,Chantilli,2.34,2.34,CHANTILLY,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,177,CHANTILLI,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-005,1.0,semana,Chantilli Asturias,12.38,12.38,CHANTILLY,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,178,CHANTILLI ASTURIAS,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-006,1.0,semana,DESCONOCIDO,4.21,4.21,NO DEFINIDO,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,179,DESCONOCIDO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-007,1.0,semana,Domo mantecada 6 cavidades,0.75,0.75,EMPAQUE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,180,DOMO MANTECADA 6 CAVIDADES,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-008,1.0,semana,Domo para cupcake,0.57,0.57,EMPAQUE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,181,DOMO PARA CUPCAKE,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-009,1.0,semana,Domo para cupcake 12 piezas,1.46,1.46,EMPAQUE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,182,DOMO PARA CUPCAKE 12 PIEZAS,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-010,1.0,semana,Easy pastel tres leches,7.15,7.15,HARINA,VAINILLA,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,183,EASY PASTEL TRES LECHES,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-011,1.0,semana,Ferrero,12.94,12.94,CHOCOLATE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,184,FERRERO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-012,1.0,semana,Ferrero Rocher T-16,1.8,1.8,CHOCOLATE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,185,FERRERO ROCHER T-16,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-013,1.0,semana,Foundant,85.71,85.71,FONDANT,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,186,FOUNDANT,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-014,1.0,semana,Galleta Oreo,0.39,0.39,GALLETAS,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,187,GALLETA OREO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-015,1.0,semana,Gas LP,36.53,36.53,COMBUSTIBLE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,188,GAS LP,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-016,1.0,semana,Gasolina,60.47,60.47,COMBUSTIBLE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,189,GASOLINA,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-017,1.0,semana,Huevo,18.26,18.26,HUEVO,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,190,HUEVO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-018,1.0,semana,Kisses,0.44,0.44,CHOCOLATE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,191,KISSES,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-019,1.0,semana,Manga chica,0.2,0.2,CONSUMIBLES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,192,MANGA CHICA,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-020,1.0,semana,ND,0.85,0.85,NO DEFINIDO,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,193,ND,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-021,1.0,semana,Puratos Tres Leches Vainilla,1.16,1.16,RELLENO,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,194,PURATOS TRES LECHES VAINILLA,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-022,1.0,semana,Queso philadelphia,5.91,5.91,RELLENO,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,195,QUESO PHILADELPHIA,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-023,1.0,semana,Royal Icing Deiman 50,0.88,0.88,ROYALICING,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,196,ROYAL ICING DEIMAN 50,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-024,1.0,semana,Sicao blanco,0.25,0.25,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,197,SICAO BLANCO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-025,1.0,semana,Tegral Satin Creme ca ,7.67,7.67,HARINA,CHOCOLATE,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,198,TEGRAL SATIN CREME CA,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-026,1.0,semana,Transfer,21.34,21.34,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,199,TRANSFER,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-027,1.0,semana,Turin amargo,0.47,0.47,CHOCOLATE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,200,TURIN AMARGO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-028,1.0,semana,Turin semiamargo,2.69,2.69,CHOCOLATE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,201,TURIN SEMIAMARGO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-029,1.0,semana,aceite,12.04,12.04,ACEITE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,202,ACEITE,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-030,1.0,semana,ambiante,8.41,8.41,AMBIANTE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,203,AMBIANTE,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-031,1.0,semana,base,0.19,0.19,BASES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,204,BASE,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-032,1.0,semana,base 28 cm doble,3.09,3.09,BASES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,205,BASE 28 CM DOBLE,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-033,1.0,semana,base 30 cm,1.61,1.61,BASES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,206,BASE 30 CM,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-034,1.0,semana,base 33 x 33,2.35,2.35,BASES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,207,BASE 33 X 33,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-035,1.0,semana,base doble 28,3.09,3.09,BASES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,208,BASE DOBLE 28,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-036,1.0,semana,bases 28 cm,3.2,3.2,BASES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,209,BASES 28 CM,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-037,1.0,semana,bolsa 10x15,3.36,3.36,EMPAQUE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,210,BOLSA 10X15,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-038,1.0,semana,cacao bremen,2.74,2.74,CHOCOLATE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,211,CACAO BREMEN,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-039,1.0,semana,caja de cartón para cupcake 6 piezas,52.67,52.67,EMPAQUE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,212,CAJA DE CARTON PARA CUPCAKE 6 PIEZAS,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-040,1.0,semana,caja para cupcake 12 piezas,4.98,4.98,EMPAQUE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,213,CAJA PARA CUPCAKE 12 PIEZAS,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-041,1.0,semana,capacillos,0.69,0.69,CAPACILLOS,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,214,CAPACILLOS,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-042,1.0,semana,celofan 8x12,2.28,2.28,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,215,CELOFAN 8X12,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-043,1.0,semana,celofan 9x15,0.29,0.29,CONSUMIBLES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,216,CELOFAN 9X15,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-044,1.0,semana,chantilli,21.3,21.3,CHANTILLY,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,217,CHANTILLI,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-045,1.0,semana,chocolate,0.28,0.28,CHOCOLATE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,218,CHOCOLATE,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-046,1.0,semana,color gel negro,0.26,0.26,COLORANTES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,219,COLOR GEL NEGRO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-047,1.0,semana,confiter semi amargo,3.35,3.35,CHOCOLATE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,220,CONFITER SEMI AMARGO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-048,1.0,semana,deiman aditivo para chocolate,0.75,0.75,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,221,DEIMAN ADITIVO PARA CHOCOLATE,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-049,1.0,semana,deiman bioxido de titanio,0.74,0.74,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,222,DEIMAN BIOXIDO DE TITANIO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-050,1.0,semana,deiman plumones mágicos,5.93,5.93,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,223,DEIMAN PLUMONES MAGICOS,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-051,1.0,semana,deiman sab liq vainilla sin color 500 ml,0.54,0.54,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,224,DEIMAN SAB LIQ VAINILLA SIN COLOR 500 ML,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-052,1.0,semana,domo para cupcake 6 piezas,1.68,1.68,EMPAQUE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,225,DOMO PARA CUPCAKE 6 PIEZAS,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-053,1.0,semana,duya,5.38,5.38,CONSUMIBLES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,226,DUYA,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-054,1.0,semana,easy pastel tres leches,7.99,7.99,HARINA,VAINILLA,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,227,EASY PASTEL TRES LECHES,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-055,1.0,semana,granillo chico,0.09,0.09,CHOCOLATE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,228,GRANILLO CHICO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-056,1.0,semana,harina de trigo suelta,0.13,0.13,HARINA,TRIGO,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,229,HARINA DE TRIGO SUELTA,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-057,1.0,semana,huevo blanco san juan,5.94,5.94,HUEVO,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,230,HUEVO BLANCO SAN JUAN,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-058,1.0,semana,inix contenedor mantecadas,2.83,2.83,EMPAQUE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,231,INIX CONTENEDOR MANTECADAS,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-059,1.0,semana,kisses,7.17,7.17,CHOCOLATE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,232,KISSES,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-060,1.0,semana,letrero,0.71,0.71,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,233,LETRERO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-061,1.0,semana,manteca,0.77,0.77,OTROS,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,234,MANTECA,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-062,1.0,semana,mantequilla gloria,3.27,3.27,MANTEQUILLA,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,235,MANTEQUILLA GLORIA,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-063,1.0,semana,matizador,1.24,1.24,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,236,MATIZADOR,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-064,1.0,semana,molde para chocolate,0.35,0.35,HERRAMIENTA,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,237,MOLDE PARA CHOCOLATE,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-065,1.0,semana,nestle carlos v stick 20 pz,0.6,0.6,CHOCOLATE,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,238,NESTLE CARLOS V STICK 20 PZ,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-066,1.0,semana,papel quilon para hornear,0.18,0.18,CONSUMIBLES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,239,PAPEL QUILON PARA HORNEAR,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-067,1.0,semana,pastireal manga no. 12,0.64,0.64,CONSUMIBLES,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,240,PASTIREAL MANGA NO. 12,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-068,1.0,semana,perla,0.4,0.4,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,241,PERLA,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-069,1.0,semana,perlas,5.64,5.64,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,242,PERLAS,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-070,1.0,semana,pincel,1.35,1.35,HERRAMIENTA,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,243,PINCEL,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-071,1.0,semana,puratos creamfil creme choco,0.7,0.7,RELLENO,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,244,PURATOS CREAMFIL CREME CHOCO,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-072,1.0,semana,red velvet,9.13,9.13,HARINA,RED VELVET,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,245,RED VELVET,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-073,1.0,semana,relleno zarzamora puratos,7.92,7.92,RELLENO,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,246,RELLENO ZARZAMORA PURATOS,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-074,1.0,semana,rutz,0.44,0.44,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,247,RUTZ,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-075,1.0,semana,srpinkles,0.92,0.92,DECORACION,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,248,SRPINKLES,
SINTETICO_ENTRENAMIENTO,2022-04-11,SYN-C-20220411-076,1.0,semana,suspiro,2.4000000000000004,2.4000000000000004,DULCERIA,,2022-04-11,True,mediana causal de 8 semanas y participacion historica por descripcion,249,SUSPIRO,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-001,1.0,semana,Alpezzi 14000,0.28,0.28,CHOCOLATE,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,250,ALPEZZI 14000,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-002,1.0,semana,Azucar glass,0.54,0.54,AZUCAR,GLASS,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,251,AZUCAR GLASS,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-003,1.0,semana,Base,0.06,0.06,BASES,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,252,BASE,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-004,1.0,semana,Chantilli,2.51,2.51,CHANTILLY,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,253,CHANTILLI,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-005,1.0,semana,Chantilli Asturias,13.27,13.27,CHANTILLY,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,254,CHANTILLI ASTURIAS,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-006,1.0,semana,DESCONOCIDO,4.51,4.51,NO DEFINIDO,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,255,DESCONOCIDO,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-007,1.0,semana,Domo mantecada 6 cavidades,0.81,0.81,EMPAQUE,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,256,DOMO MANTECADA 6 CAVIDADES,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-008,1.0,semana,Domo para cupcake,0.61,0.61,EMPAQUE,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,257,DOMO PARA CUPCAKE,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-009,1.0,semana,Domo para cupcake 12 piezas,1.56,1.56,EMPAQUE,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,258,DOMO PARA CUPCAKE 12 PIEZAS,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-010,1.0,semana,Easy pastel tres leches,7.67,7.67,HARINA,VAINILLA,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,259,EASY PASTEL TRES LECHES,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-011,1.0,semana,Ferrero,13.87,13.87,CHOCOLATE,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,260,FERRERO,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-012,1.0,semana,Ferrero Rocher T-16,1.93,1.93,CHOCOLATE,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,261,FERRERO ROCHER T-16,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-013,1.0,semana,Foundant,91.88,91.88,FONDANT,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,262,FOUNDANT,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-014,1.0,semana,Galleta Oreo,0.42,0.42,GALLETAS,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,263,GALLETA OREO,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-015,1.0,semana,Gas LP,39.16,39.16,COMBUSTIBLE,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,264,GAS LP,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-016,1.0,semana,Gasolina,64.82,64.82,COMBUSTIBLE,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,265,GASOLINA,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-017,1.0,semana,Huevo,19.58,19.58,HUEVO,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,266,HUEVO,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-018,1.0,semana,Kisses,0.47,0.47,CHOCOLATE,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,267,KISSES,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-019,1.0,semana,Manga chica,0.21,0.21,CONSUMIBLES,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,268,MANGA CHICA,
SINTETICO_ENTRENAMIENTO,2022-04-18,SYN-C-20220418-020,1.0,semana,ND,0.91,0.91,NO DEFINIDO,,2022-04-18,True,mediana causal de 8 semanas y participacion historica por descripcion,269,ND,
